Admin,Latitude,Longitude,Area,Medic,Ward,Beds,Urban,Population,Essential,Reproductive,Nhos,Ndocs,OpenYear,OpenMonth,OpenDay,CloseYear,CloseMonth,CloseDay,Date,Censored
4430000,36.3015531,127.5675757,363,1,,,1,50527,1,1,10,202,1995,5,30,,,,10629,0
4430000,36.3034934,127.5695202,341,2,,,1,50527,1,1,10,202,1996,5,6,,,,10287,0
4430000,36.3455603,127.7931364,99,1,,,0,50527,1,1,10,202,1997,2,5,,,,10012,0
4430000,36.2997814,127.5664082,251,5,,,1,50527,1,1,10,202,1997,4,18,,,,9940,0
4430000,36.3005091,127.5683404,127,1,,,1,50527,0,0,10,202,1998,4,24,,,,9569,0
4430000,36.3012935,127.5679983,142,1,,,1,50527,1,1,10,202,1999,4,23,,,,9205,0
4430000,36.24714,127.6189389,138,1,,,0,50527,1,1,10,202,2001,4,20,,,,8477,0
4430000,36.3019835,127.5684327,130,1,,,1,50527,1,1,10,202,2001,5,14,,,,8453,0
4430000,36.302915,127.5708293,164,1,,,1,50527,1,1,10,202,2011,8,26,,,,4697,0
4470000,36.9096931,127.5407617,133,1,,,0,93153,1,1,12,197,2017,6,5,,,,2587,0
4400000,37.1510496,128.2296284,271.9,1,,,1,133018,1,1,19,1010,2017,10,16,,,,2454,0
5710000,36.6260728,127.4334079,,1,,,1,265866,1,1,31,1236,2001,2,8,,,,8548,0
5710000,36.6251382,127.4665395,280,1,,,1,194720,1,1,27,2493,2017,7,18,,,,2544,0
5710000,36.6160139,127.4410462,,1,,,1,265866,1,1,31,1236,2007,4,30,,,,6276,0
5710000,36.6775234,127.503987,162.63,1,,,1,194373,0,0,18,1173,2017,11,23,,,,2416,0
5710000,36.634412,127.4564323,272.7,1,,,1,194720,1,0,27,2493,2002,2,27,,,,8164,0
5710000,36.6170272,127.4440005,,1,,,1,265866,1,1,31,1236,2005,1,25,,,,7101,0
5710000,36.6109322,127.4855417,494.66,3,,,1,194720,1,1,27,2493,2002,3,2,,,,8161,0
5710000,36.6243738,127.4397102,507.97,2,,,1,265866,1,0,31,1236,2005,2,3,,,,7092,0
4470000,37.11914,127.6362815,906.88,2,8,21,0,93153,1,1,12,197,2004,2,16,,,,7445,0
4400000,37.1470146,128.2146161,175.8,1,,,1,133018,0,0,19,1010,2006,9,22,,,,6496,0
4400000,37.1361545,128.2123594,611.17,1,10,29,1,133018,1,0,19,1010,2006,11,21,,,,6436,0
4400000,37.1361545,128.2123594,105.46,2,,,1,133018,1,1,19,1010,2007,1,4,,,,6392,0
4470000,36.9115675,127.5441372,310.95,1,,,0,93153,1,1,12,197,2015,12,9,,,,3131,0
4400000,37.1403741,128.199109,167.92,1,,,1,133018,1,1,19,1010,2010,6,23,,,,5126,0
5710000,36.6166468,127.4442282,527.44,3,,,1,265866,1,1,31,1236,2017,4,24,,,,2629,0
5710000,36.6323695,127.4404815,313,2,,,1,265866,1,0,31,1236,2003,4,25,,,,7742,0
5710000,36.6242467,127.4309607,1473.03,8,11,29,1,265866,1,0,31,1236,2017,4,28,,,,2625,0
5710000,36.6209136,127.4178031,218.88,1,2,2,1,265866,1,0,31,1236,2018,3,25,,,,2294,0
5710000,36.6669243,127.4800503,352.08,2,,,1,194373,1,1,18,1173,2012,3,7,,,,4503,0
5710000,36.5172705,127.4972035,133.75,1,,,0,190034,1,1,21,1287,2011,9,26,,,,4666,0
5710000,36.7330378,127.4507643,300,1,,,1,194373,1,1,18,1173,2016,8,17,,,,2879,0
5710000,36.6072262,127.4824867,409.6,1,3,3,1,194720,0,0,27,2493,2016,9,28,,,,2837,0
4400000,37.1384641,128.2130421,548.78,1,,,1,133018,1,0,19,1010,2005,4,23,,,,7013,0
4400000,36.9342731,128.1834474,369.18,1,,,0,133018,1,0,19,1010,2010,8,3,,,,5085,0
4470000,36.9913681,127.5855738,153.15,1,,,1,93153,1,0,12,197,2016,3,7,,,,3042,0
4470000,36.9133982,127.5455573,299.33,2,,,0,93153,1,1,12,197,2016,5,4,,,,2984,0
5710000,36.6416776,127.4276044,152.05,1,,,1,265866,1,1,31,1236,2005,4,22,,,,7014,0
5710000,36.6257938,127.4328683,218.6,2,1,1,1,265866,1,0,31,1236,2002,9,10,,,,7969,0
4470000,36.9053761,127.5459034,216,1,,,0,93153,1,1,12,197,2015,4,3,,,,3381,0
4470000,36.9688859,127.4837088,380.82,1,,,0,93153,1,0,12,197,2018,1,18,,,,2360,0
4470000,36.9324941,127.6939876,88.1,1,,,1,93153,1,1,12,197,2018,7,20,,,,2177,0
5710000,36.6323695,127.4404815,313.15,1,,,1,265866,1,1,31,1236,2000,12,14,,,,8604,0
5710000,36.6268969,127.4707677,162.48,1,,,1,194720,1,1,27,2493,2000,12,22,,,,8596,0
5710000,36.6331241,127.4410545,349.18,4,,,1,265866,0,0,31,1236,2018,4,3,,,,2285,0
5710000,36.6338233,127.4477609,305.09,1,1,1,1,265866,1,1,31,1236,2018,5,18,,,,2240,0
5710000,36.6339642,127.4239791,1009.52,1,,,1,265866,0,0,31,1236,1995,3,17,,,,10703,0
5710000,36.6175221,127.4484073,228,2,,,1,194720,1,1,27,2493,2013,2,22,,,,4151,0
5710000,36.6267825,127.4319831,492.5,2,1,1,1,265866,1,1,31,1236,2017,11,15,,,,2424,0
5710000,36.6423613,127.4267399,163.24,1,,,1,265866,0,0,31,1236,2017,12,13,,,,2396,0
4400000,37.1384779,128.2115713,198.35,1,,,1,133018,0,0,19,1010,2012,8,13,,,,4344,0
5710000,36.6267726,127.4353378,611.21,1,7,22,1,265866,0,0,31,1236,2000,12,30,,,,8588,0
5710000,36.6175221,127.4484073,158.6,4,1,2,1,194720,0,0,27,2493,2010,2,16,,,,5253,0
4430000,36.3035803,127.5686605,133,2,,,1,50527,1,1,10,202,2003,9,2,,,,7612,0
4430000,36.3029747,127.569765,481,1,,,1,50527,1,1,10,202,2004,3,23,,,,7409,0
4430000,36.3019574,127.567915,59,1,,,1,50527,0,0,10,202,2005,3,4,,,,7063,0
4430000,36.3017918,127.5683277,208,1,,,1,50527,1,1,10,202,2005,10,31,,,,6822,0
4430000,36.3008694,127.5668278,145,1,,,1,50527,0,0,10,202,2006,2,14,,,,6716,0
5710000,36.6705696,127.497077,285.1,1,,,1,194373,1,0,18,1173,2016,5,20,,,,2968,0
5710000,36.6558411,127.4804026,,1,,,1,194373,1,1,18,1173,2016,7,6,,,,2921,0
4470000,36.9348239,127.6888861,169,1,,,1,93153,1,1,12,197,1997,5,6,,,,9922,0
5710000,36.6169832,127.4475913,266.52,3,,,1,194720,1,1,27,2493,2004,6,30,,,,7310,0
5710000,36.6254712,127.4300443,410.95,2,,,1,265866,1,1,31,1236,2017,12,26,,,,2383,0
5710000,36.6430996,127.4267018,147.67,1,,,1,265866,1,1,31,1236,2011,6,30,,,,4754,0
5710000,36.6338233,127.4477609,184.53,1,,,1,265866,0,0,31,1236,2016,7,25,,,,2902,0
5710000,36.6350695,127.458196,323.22,1,,,1,194720,1,1,27,2493,2012,3,30,,,,4480,0
5710000,36.6352165,127.4603983,920,1,,,1,194720,0,0,27,2493,2012,4,17,,,,4462,0
5710000,36.634522,127.4591742,628.51,3,1,2,1,194720,1,0,27,2493,2018,3,29,,,,2290,0
4470000,36.9929667,127.5938642,141,1,,,1,93153,1,1,12,197,1998,3,19,,,,9605,0
5710000,36.6331241,127.4410545,,1,,,1,265866,1,1,31,1236,2013,12,16,,,,3854,0
5710000,36.6685218,127.4855354,443.94,2,2,2,1,194373,0,0,18,1173,2011,5,26,,,,4789,0
5710000,36.6594067,127.4780626,171.19,1,,,1,194373,1,0,18,1173,2006,10,11,,,,6477,0
5710000,36.6182384,127.445925,146.8,1,,,1,194720,1,1,27,2493,2012,12,17,,,,4218,0
4400000,37.1379226,128.2115967,382.92,1,,,1,133018,1,1,19,1010,1996,11,9,,,,10100,0
4400000,37.1403069,128.2124367,196.11,1,,,1,133018,0,0,19,1010,1997,5,9,,,,9919,0
4400000,37.1403069,128.2124367,150.86,2,,,1,133018,1,0,19,1010,2009,10,28,,,,5364,0
4400000,37.1361545,128.2123594,132,1,,,1,133018,1,1,19,1010,2015,8,31,,,,3231,0
5710000,36.6438269,127.4251878,146.06,2,,,1,265866,1,0,31,1236,2011,6,30,,,,4754,0
4400000,37.144163,128.2121735,668.95,2,9,26,1,133018,1,1,19,1010,1998,6,9,,,,9523,0
5710000,36.6349483,127.4565157,,1,,,1,194720,1,1,27,2493,1997,11,26,,,,9718,0
5710000,36.6649331,127.4924039,2935,15,,,1,194373,1,0,18,1173,2006,7,14,,,,6566,0
4400000,37.1403069,128.2124367,408.7,1,,,1,133018,1,1,19,1010,1999,2,27,,,,9260,0
4470000,37.0203941,127.4997205,323,2,,,0,93153,1,1,12,197,1999,4,13,,,,9215,0
4430000,36.3031774,127.5688278,211,1,,,1,50527,1,1,10,202,2009,8,10,,,,5443,0
4400000,36.9340591,128.1825902,152,1,,,0,133018,1,0,19,1010,2014,9,1,,,,3595,0
5710000,36.6174059,127.4557685,194.51,1,,,1,194720,1,1,27,2493,2010,4,21,,,,5189,0
5710000,36.6082917,127.4899853,,1,,,1,194720,1,1,27,2493,2000,5,26,,,,8806,0
5710000,36.6116813,127.4854611,393.54,1,,,1,194720,1,1,27,2493,2001,3,9,,,,8519,0
4400000,37.1412525,128.212612,245.39,1,1,4,1,133018,1,1,19,1010,2011,5,13,,,,4802,0
5710000,36.655834,127.4882118,136.3,3,,,1,194373,0,0,18,1173,2016,5,30,,,,2958,0
5710000,36.6342906,127.4543887,758,1,,,1,265866,0,0,31,1236,1999,2,5,,,,9282,0
4400000,37.1520103,128.2163044,302.18,1,,,1,133018,1,1,19,1010,2000,9,19,,,,8690,0
4400000,37.1369388,128.2110664,463.16,2,3,6,1,133018,1,1,19,1010,2001,1,19,,,,8568,0
4400000,37.1379989,128.2130877,440.2,1,,,1,133018,1,0,19,1010,2002,4,11,,,,8121,0
4400000,37.1391375,128.0227846,213.6,1,,,0,133018,1,1,19,1010,2003,9,30,,,,7584,0
4470000,36.9662413,127.4904544,107,1,,,0,93153,0,0,12,197,2011,3,18,,,,4858,0
4400000,37.1418777,128.2081454,625.55,1,,,1,133018,1,1,19,1010,2004,1,27,,,,7465,0
4400000,37.1351014,128.2070935,460,2,10,29,1,133018,1,1,19,1010,2004,3,15,,,,7417,0
5710000,36.6074225,127.5083912,95.1,1,,,1,190034,1,1,21,1287,2017,6,29,,,,2563,0
5710000,36.6109322,127.4855417,343.62,1,,,1,194720,1,1,27,2493,2004,2,10,,,,7451,0
4470000,36.9924791,127.5923834,259,1,,,1,93153,1,1,12,197,1999,10,6,,,,9039,0
4470000,36.9350977,127.6934586,293,1,,,1,93153,1,1,12,197,2000,2,29,,,,8893,0
4400000,37.1418777,128.2081454,523.82,1,,,1,133018,1,1,19,1010,1997,6,7,,,,9890,0
4470000,36.9903499,127.5893171,1734.7,1,9,29,1,93153,1,1,12,197,2002,10,9,,,,7940,0
4470000,36.9362271,127.6891703,96,1,,,1,93153,1,1,12,197,2001,4,25,,,,8472,0
4400000,37.1418742,128.1990191,157.9,1,,,1,133018,1,1,19,1010,1996,1,17,,,,10397,0
4470000,36.9347948,127.6925699,570,2,,,1,93153,1,1,12,197,2001,5,22,,,,8445,0
4400000,37.1812912,128.1998594,257.4,1,,,1,133018,1,1,19,1010,1996,5,7,,,,10286,0
4400000,37.1341028,128.1992449,152,1,,,1,133018,1,1,19,1010,2007,6,18,,,,6227,0
4470000,36.9939143,127.5955682,473,1,,,1,93153,1,1,12,197,1995,5,19,,,,10640,0
4470000,36.9339929,127.6897783,310,1,,,1,93153,1,1,12,197,1996,12,28,,,,10051,0
4470000,36.9951241,127.5959551,767,1,,,1,93153,1,1,12,197,1999,2,8,,,,9279,0
4400000,37.1361545,128.2123594,176.7,1,,,1,133018,0,0,19,1010,2012,8,23,,,,4334,0
4400000,37.1379853,128.2114652,499.77,1,,,1,133018,1,1,19,1010,2013,4,15,,,,4099,0
4400000,37.1422092,128.1990924,477.53,1,8,27,1,133018,1,1,19,1010,2013,8,20,,,,3972,0
5710000,36.6080897,127.4893741,131.75,1,,,1,194720,1,1,27,2493,2001,4,23,,,,8474,0
5710000,36.6467705,127.4654344,,1,,,1,265866,1,1,31,1236,2016,6,22,,,,2935,0
5710000,36.6169837,127.4434903,,1,,,1,265866,1,1,31,1236,2001,5,9,,,,8458,0
4400000,37.1379989,128.2130877,233.4,1,,,1,133018,1,1,19,1010,2001,3,29,,,,8499,0
4400000,37.1354892,128.2133596,717.36,1,11,29,1,133018,1,1,19,1010,2004,4,17,,,,7384,0
4400000,37.1369388,128.2110664,140.85,1,1,1,1,133018,1,1,19,1010,2004,5,17,,,,7354,0
5710000,36.7266919,127.5359025,153.45,1,,,1,194373,1,0,18,1173,2000,4,17,,,,8845,0
5710000,36.7207333,127.5305908,143.5,1,,,1,194373,1,0,18,1173,2004,3,9,,,,7423,0
5710000,36.6342248,127.452079,,1,,,1,265866,1,1,31,1236,2001,3,26,,,,8502,0
5710000,36.6412706,127.4789206,110.04,1,,,1,194720,1,1,27,2493,2001,3,28,,,,8500,0
5710000,36.6172352,127.4439006,1157.8,2,10,10,1,265866,1,1,31,1236,2004,4,21,,,,7380,0
5710000,36.6343278,127.4549976,,1,,,1,265866,1,1,31,1236,2001,11,27,,,,8256,0
5710000,36.7335719,127.4512924,330.37,1,,,1,194373,1,1,18,1173,2016,8,8,,,,2888,0
4470000,37.0200188,127.499012,112,1,,,0,93153,1,1,12,197,2002,11,19,,,,7899,0
4400000,37.1403069,128.2124367,170.92,1,,,1,133018,1,1,19,1010,1998,3,8,,,,9616,0
5710000,36.6187206,127.4790031,220.06,1,,,1,194720,1,0,27,2493,2001,5,25,,,,8442,0
5710000,36.6495478,127.4605559,151.32,1,,,1,265866,1,1,31,1236,2001,6,8,,,,8428,0
5710000,36.6170272,127.4440005,507.75,1,,,1,265866,1,1,31,1236,2016,4,22,,,,2996,0
5710000,36.6415516,127.4294967,361.08,1,,,1,265866,1,0,31,1236,2016,4,29,,,,2989,0
5710000,36.6254712,127.4300443,476.21,2,,,1,265866,0,0,31,1236,2016,4,27,,,,2991,0
5710000,36.6104721,127.5037034,220.76,2,,,1,190034,1,1,21,1287,2016,3,31,,,,3018,0
5710000,36.6669181,127.4813674,153.13,1,,,1,194373,1,1,18,1173,2016,3,11,,,,3038,0
5710000,36.6342009,127.4896456,,1,,,1,190034,1,1,21,1287,2005,10,11,,,,6842,0
4400000,37.1394824,128.2010733,581,1,7,7,1,133018,1,1,19,1010,2008,6,17,,,,5862,0
4400000,37.1414237,128.2119716,994.45,1,9,26,1,133018,1,0,19,1010,2015,3,5,,,,3410,0
4400000,37.1363194,128.2124327,198.01,1,,,1,133018,0,0,19,1010,2015,4,6,,,,3378,0
5710000,36.6343278,127.4549976,,1,,,1,265866,1,1,31,1236,2016,3,21,,,,3028,0
5710000,36.6683984,127.4846397,,1,,,1,194373,1,1,18,1173,2016,4,18,,,,3000,0
4400000,37.1357225,128.2124604,396,3,1,2,1,133018,1,0,19,1010,1998,4,27,,,,9566,0
5710000,36.6415751,127.4279306,366.75,1,,,1,265866,0,0,31,1236,2017,10,20,,,,2450,0
5710000,36.705291,127.4232545,152,1,,,1,194373,1,1,18,1173,2007,2,20,,,,6345,0
5710000,36.6107816,127.4849919,807.86,1,12,29,1,194720,0,0,27,2493,2001,2,1,,,,8555,0
5710000,36.6323695,127.4404815,,1,,,1,265866,1,1,31,1236,2003,7,25,,,,7651,0
5710000,36.6260728,127.4334079,,1,,,1,265866,1,1,31,1236,2004,4,17,,,,7384,0
5710000,36.6716666,127.4965013,,1,,,1,194373,1,1,18,1173,2017,9,27,,,,2473,0
5710000,36.6172121,127.5177684,178,1,,,1,190034,1,0,21,1287,2016,8,17,,,,2879,0
5710000,36.6352236,127.4609852,322.4,1,,,1,194720,1,0,27,2493,2001,9,1,,,,8343,0
5710000,36.6438269,127.4251878,331.15,1,,,1,265866,0,0,31,1236,2016,9,29,,,,2836,0
5710000,36.6360789,127.4297231,,1,,,1,265866,1,1,31,1236,2017,3,3,,,,2681,0
4400000,37.1354956,128.2113819,270,1,,,1,133018,1,0,19,1010,2015,11,10,,,,3160,0
4400000,37.0509172,128.103756,129,1,,,0,133018,1,1,19,1010,2001,9,29,,,,8315,0
5710000,36.7100889,127.4311365,,1,,,1,194373,1,1,18,1173,2014,2,14,,,,3794,0
5710000,36.670724,127.4963139,356.6,2,,,1,194373,0,0,18,1173,2017,7,4,,,,2558,0
5710000,36.6116813,127.4854611,,1,,,1,194720,1,1,27,2493,2001,2,9,,,,8547,0
5710000,36.6160598,127.4713177,325.45,1,,,1,194720,0,0,27,2493,2001,10,8,,,,8306,0
5710000,36.6669243,127.4800503,396,1,,,1,194373,1,1,18,1173,2002,1,4,,,,8218,0
5710000,36.709938,127.5252976,175.23,2,,,1,194373,1,0,18,1173,2001,3,30,,,,8498,0
5710000,36.6495889,127.4601003,,1,,,1,265866,1,1,31,1236,2006,1,19,,,,6742,0
5710000,36.6247212,127.4660255,,1,,,1,194720,1,1,27,2493,2003,3,6,,,,7792,0
5710000,36.6641131,127.376484,126.07,1,,,0,265866,1,1,31,1236,2003,3,4,,,,7794,0
5710000,36.6114082,127.4675501,,1,,,1,194720,1,1,27,2493,2008,5,30,,,,5880,0
5710000,36.6202898,127.445558,,1,,,1,194720,1,1,27,2493,2003,3,19,,,,7779,0
5710000,36.6231537,127.3583948,89,1,,,0,265866,1,1,31,1236,2004,6,11,,,,7329,0
5710000,36.6350619,127.458071,,1,,,1,194720,1,1,27,2493,2003,4,1,,,,7766,0
5710000,36.7268799,127.5363566,,1,,,1,194373,1,1,18,1173,2005,8,8,,,,6906,0
5710000,36.6206321,127.4453725,,1,,,1,194720,1,1,27,2493,2003,4,22,,,,7745,0
5710000,36.6166468,127.4442282,668,3,6,6,1,265866,1,0,31,1236,2005,9,6,,,,6877,0
5710000,36.5886303,127.5081799,,1,,,0,190034,1,1,21,1287,2006,4,6,,,,6665,0
5710000,36.6370266,127.4877112,161.99,1,,,1,190034,0,0,21,1287,2009,10,30,,,,5362,0
4430000,36.2996066,127.5663459,257,2,,,1,50527,1,1,10,202,2017,8,16,,,,2515,0
5710000,36.62931,127.436277,,1,,,1,265866,1,1,31,1236,2004,4,26,,,,7375,0
5710000,36.6415516,127.4294967,656.88,9,,,1,265866,1,1,31,1236,2010,5,3,,,,5177,0
5710000,36.6669181,127.4813674,,1,,,1,194373,1,1,18,1173,2016,7,26,,,,2901,0
5710000,36.636748,127.4719281,1673.1,8,1,2,1,194720,0,0,27,2493,2001,5,16,,,,8451,0
4470000,37.1191379,127.6374112,297,1,2,2,0,93153,1,1,12,197,2009,3,11,,,,5595,0
4430000,36.3017283,127.5673426,319.27,1,,,1,50527,0,0,10,202,2014,9,22,,,,3574,0
4430000,36.3018478,127.5678426,253.62,1,,,1,50527,1,1,10,202,2014,12,23,,,,3482,0
5710000,36.6094406,127.5052873,231,1,,,1,190034,1,0,21,1287,2018,2,27,,,,2320,0
5710000,36.7113941,127.428652,,1,,,1,194373,1,1,18,1173,2006,7,13,,,,6567,0
5710000,36.6266983,127.4351325,,1,,,1,265866,1,1,31,1236,2002,4,18,,,,8114,0
5710000,36.617637,127.4460637,425.9,1,,,1,194720,1,1,27,2493,2016,5,2,,,,2986,0
5710000,36.6469925,127.4774723,146.12,3,,,1,265866,0,0,31,1236,2001,5,17,,,,8450,0
5710000,36.6721586,127.4966074,210.76,1,,,1,194373,1,1,18,1173,2012,3,22,,,,4488,0
4400000,37.1361545,128.2123594,138.92,1,,,1,133018,1,1,19,1010,2003,5,7,,,,7730,0
4400000,37.1361545,128.2123594,159.96,1,,,1,133018,1,0,19,1010,2003,6,12,,,,7694,0
4470000,36.9342828,127.6893477,110.5,1,,,1,93153,1,1,12,197,2010,8,25,,,,5063,0
4400000,37.1470146,128.2146161,680.9,1,9,26,1,133018,0,0,19,1010,2005,3,24,,,,7043,0
5710000,36.6106542,127.503433,128.79,1,,,1,190034,1,0,21,1287,2003,8,13,,,,7632,0
5710000,36.6545776,127.4881508,630.97,3,2,3,1,194373,0,0,18,1173,2013,3,29,,,,4116,0
5710000,36.6254712,127.4300443,222.53,1,,,1,265866,0,0,31,1236,2011,7,4,,,,4750,0
5710000,36.6291851,127.4917334,413.06,1,,,1,190034,1,0,21,1287,2012,2,20,,,,4519,0
5710000,36.6308054,127.3304825,139,1,,,1,265866,1,1,31,1236,2011,8,25,,,,4698,0
5710000,36.6357995,127.490095,648.47,2,,,1,190034,0,0,21,1287,2014,5,26,,,,3693,0
5710000,36.7070754,127.4293521,129.7,2,,,1,194373,1,1,18,1173,2007,2,26,,,,6339,0
5710000,36.6304077,127.3316122,,1,,,1,265866,1,1,31,1236,2011,5,12,,,,4803,0
4430000,36.3332804,127.6829636,156,1,,,0,50527,1,1,10,202,2003,2,1,,,,7825,0
5710000,36.6120519,127.4855398,237.8,1,,,1,194720,0,0,27,2493,2005,2,25,,,,7070,0
5710000,36.6161922,127.4725559,,1,,,1,194720,1,1,27,2493,2002,4,19,,,,8113,0
5710000,36.6255871,127.4328147,322,3,3,3,1,265866,0,0,31,1236,2005,3,31,,,,7036,0
5710000,36.6363209,127.4260552,133,1,,,1,265866,1,0,31,1236,2005,4,11,,,,7025,0
5710000,36.7414022,127.4554486,,1,,,1,194373,1,1,18,1173,1997,12,3,,,,9711,0
5710000,36.6166317,127.5182101,436,1,,,1,190034,0,0,21,1287,2005,4,19,,,,7017,0
5710000,36.6278822,127.473233,,1,,,1,194720,1,1,27,2493,2005,4,19,,,,7017,0
5710000,36.6310483,127.3297691,,1,,,1,265866,1,1,31,1236,2011,8,3,,,,4720,0
4400000,37.1403069,128.2124367,503.21,4,10,10,1,133018,1,1,19,1010,2001,4,28,,,,8469,0
5710000,36.6685218,127.4855354,,1,,,1,194373,1,1,18,1173,2010,6,8,,,,5141,0
5710000,36.6346556,127.4599426,133.43,2,,,1,194720,1,0,27,2493,2016,6,1,,,,2956,0
4400000,37.1470146,128.2146161,283,1,,,1,133018,0,0,19,1010,2005,12,28,,,,6764,0
4470000,36.989691,127.5983924,388.52,7,,,1,93153,1,1,12,197,2017,4,27,,,,2626,0
4400000,37.1357005,128.2128487,816.74,1,8,23,1,133018,1,1,19,1010,2007,4,16,,,,6290,0
4470000,36.992793,127.5932919,129.92,1,,,1,93153,1,1,12,197,2017,5,10,,,,2613,0
5710000,36.6438269,127.4251878,334,2,2,2,1,265866,1,0,31,1236,2012,1,20,,,,4550,0
5710000,36.6115918,127.4685975,221.25,1,,,1,194720,1,1,27,2493,2017,3,28,,,,2656,0
5710000,36.6175159,127.4553191,231,1,,,1,194720,1,1,27,2493,2017,4,14,,,,2639,0
5710000,36.6277882,127.4734372,,1,,,1,194720,1,1,27,2493,2001,11,8,,,,8275,0
5710000,36.6308092,127.5035468,76.08,1,,,1,190034,0,0,21,1287,2017,5,16,,,,2607,0
4400000,37.135412,128.2112272,320.85,1,,,1,133018,1,0,19,1010,2006,3,8,,,,6694,0
4400000,37.1470146,128.2146161,414,1,,,1,133018,1,0,19,1010,2006,4,13,,,,6658,0
5710000,36.6641883,127.4758814,265.32,1,,,1,194373,1,1,18,1173,2001,10,6,,,,8308,0
5710000,36.6314177,127.445672,,1,,,1,265866,1,1,31,1236,1999,4,23,,,,9205,0
5710000,36.7122522,127.4285692,266.76,1,,,1,194373,0,0,18,1173,2018,7,24,,,,2173,0
5710000,36.6266983,127.4351325,,1,,,1,265866,1,1,31,1236,2006,10,13,,,,6475,0
5710000,36.6472427,127.4650265,,1,,,1,265866,1,1,31,1236,2006,11,29,,,,6428,0
5710000,36.626252,127.4339004,350.3,1,5,7,1,265866,1,0,31,1236,2006,12,4,,,,6423,0
5710000,36.6367145,127.4885935,420.81,1,,,1,190034,1,0,21,1287,2008,6,23,,,,5856,0
5710000,36.6094385,127.5119446,,1,,,1,190034,1,1,21,1287,2008,7,17,,,,5832,0
5710000,36.6679648,127.4848021,221.95,1,,,1,194373,1,1,18,1173,2018,7,12,,,,2185,0
5710000,36.7337602,127.4514616,186.12,1,,,1,194373,1,1,18,1173,2015,11,16,,,,3154,0
5710000,36.612049,127.510472,116.93,1,,,1,190034,1,1,21,1287,2006,1,3,,,,6758,0
5710000,36.640028,127.427301,474.31,3,,,1,265866,1,1,31,1236,2008,11,27,,,,5699,0
5710000,36.6278176,127.491403,,1,,,1,190034,1,1,21,1287,2008,8,25,,,,5793,0
5710000,36.6293327,127.5053267,268.83,1,,,1,190034,1,1,21,1287,1995,2,22,,,,10726,0
5710000,36.6674017,127.4933841,,1,,,1,194373,1,1,18,1173,1995,5,6,,,,10653,0
5710000,36.6091513,127.5075621,,1,,,1,190034,1,1,21,1287,1995,5,10,,,,10649,0
5710000,36.7113413,127.4276721,,1,,,1,194373,1,1,18,1173,2015,11,2,,,,3168,0
5710000,36.7339433,127.451625,173.57,1,,,1,194373,1,1,18,1173,2015,10,30,,,,3171,0
5710000,36.6680648,127.4858295,309.85,1,,,1,194373,1,0,18,1173,2015,12,7,,,,3133,0
5710000,36.62254,127.5066022,109,1,,,1,190034,1,1,21,1287,2006,10,2,,,,6486,0
5710000,36.5980519,127.5046984,281,2,,,1,190034,1,1,21,1287,2015,10,26,,,,3175,0
5710000,36.6364775,127.486492,,1,,,1,190034,1,1,21,1287,2007,9,7,,,,6146,0
5710000,36.6308092,127.5035468,1095.56,1,9,29,1,190034,0,0,21,1287,2007,12,31,,,,6031,0
5710000,36.6685218,127.4855354,,1,,,1,194373,1,1,18,1173,2010,7,12,,,,5107,0
5710000,36.6317279,127.4907989,266.92,1,,,1,190034,1,0,21,1287,2004,2,5,,,,7456,0
5710000,36.6254712,127.4300443,113,1,,,1,265866,0,0,31,1236,2011,9,26,,,,4666,0
5710000,36.6087155,127.5050928,139.7,1,,,1,190034,1,0,21,1287,2004,3,3,,,,7429,0
5710000,36.6307237,127.5037695,217.76,1,,,1,190034,1,0,21,1287,2011,10,6,,,,4656,0
5710000,36.609682,127.5049241,,1,,,1,190034,1,1,21,1287,1999,7,16,,,,9121,0
5710000,36.6267825,127.4319831,360.2,3,,,1,265866,0,0,31,1236,2016,3,4,,,,3045,0
5710000,36.6494858,127.4859072,,1,,,1,194373,1,1,18,1173,2014,10,21,,,,3545,0
5710000,36.6180759,127.4871134,,1,,,1,194720,1,1,27,2493,1995,3,31,,,,10689,0
5710000,36.6238828,127.509637,,1,,,1,190034,1,1,21,1287,2015,5,4,,,,3350,0
5710000,36.6079087,127.4814897,410,1,2,2,1,194720,1,0,27,2493,2015,6,5,,,,3318,0
5710000,36.6309004,127.5044719,849.76,1,6,26,1,190034,0,0,21,1287,2015,3,30,,,,3385,0
5710000,36.6415719,127.4284324,684.8,4,2,2,1,265866,0,0,31,1236,2014,8,27,,,,3600,0
5710000,36.6087155,127.5050928,325.94,1,,,1,190034,0,0,21,1287,2004,4,28,,,,7373,0
5710000,36.6415751,127.4279306,366.75,1,,,1,265866,1,1,31,1236,2006,4,25,,,,6646,0
5710000,36.654531,127.4883358,1031.96,4,9,9,1,194373,1,0,18,1173,2014,11,12,,,,3523,0
5710000,36.6200625,127.5142535,,1,,,1,190034,1,1,21,1287,2004,4,20,,,,7381,0
5710000,36.6113285,127.4659708,,1,,,1,194720,1,1,27,2493,2007,9,28,,,,6125,0
5710000,36.6331241,127.4410545,400.35,1,,,1,265866,0,0,31,1236,1995,4,18,,,,10671,0
5710000,36.6423613,127.4267399,204,1,,,1,265866,0,0,31,1236,2015,5,22,,,,3332,0
5710000,36.6618842,127.4912281,228.64,1,,,1,194373,1,0,18,1173,2003,1,3,,,,7854,0
